sdnn,rmssd,sampen,lf,hf,lf_hf,total_power,Sub_vt1,Mid_vt,Supra_vt2,VT_label_3class,Supra_vt1
2.669338237266255,2.4520384393586188,0.8847796953559022,0.08217528401962765,0.13081529142727674,0.6281779685160951,0.680998007518952,0,1,0,Mid_vt,1
17.028026944801997,5.378902216471592,0.850563911540443,82.60415807710578,27.176245685951415,3.0395720965904967,146.26509832040372,1,0,0,Sub_vt1,0
15.925187189791815,3.122430352216107,0.6351198539910505,117.4864603450988,6.110466773824655,19.227084393679117,149.98306758146072,1,0,0,Sub_vt1,0
13.22831316217458,2.9621954680747855,0.6566646729778266,106.22384749580729,3.794961125568795,27.990760374359905,136.91547824029522,1,0,0,Sub_vt1,0
10.432537225899729,2.922923438259106,0.762297845903474,52.585580993725486,7.794967896175368,6.746093337924689,71.63505878150825,1,0,0,Sub_vt1,0
11.584530878862095,2.4336962226559335,0.5760846528337424,69.76133999975424,2.646400235302744,26.360842577454523,116.05428452097887,1,0,0,Sub_vt1,0
7.809730045208677,2.442065531234447,0.8809151237294269,28.236479618022038,1.0216940142969893,27.636923798022927,33.45269823097964,1,0,0,Sub_vt1,0
4.615840289503823,2.1644079924545303,0.6048632814144933,5.921395652112299,2.5197125710510484,2.3500282215293726,11.32974591411191,0,1,0,Mid_vt,1
4.947812067664516,2.020029931758472,0.828674311048689,1.3175107039142777,0.3197914764012909,4.1199056295703045,3.602254248939102,0,1,0,Mid_vt,1
2.16140755648423,1.766013635371179,0.7171848070453548,0.6513401641111107,0.3143954231262396,2.071722793017815,1.5263924079421507,0,1,0,Mid_vt,1
2.4432542462795923,1.562595344533701,0.5406645718154869,1.6217763185483542,0.13180261583877625,12.304583700615968,3.889829866693428,0,1,0,Mid_vt,1
1.840629551839191,1.812043510241303,0.6166173864430592,0.40156139301112365,0.26487008313599325,1.5160692678340288,1.2691682923857692,0,1,0,Mid_vt,1
3.5645011084645897,1.8611948294472476,0.6002470799769221,0.5273013582610311,0.1503603630919269,3.506917298002606,3.8175774066554755,0,1,0,Mid_vt,1
